exchange,symbol,market_type,timestamp_ms,received_at_ms,source,metadata,open_interest,open_interest_value,mark_price
binance,BTCUSDT,usdm_futures,1779229200000,1779229200000,history_downloader,{},103903.263,7971326112.175703,
binance,BTCUSDT,usdm_futures,1779229500000,1779229500000,history_downloader,{},103906.549,7964395418.2304,
binance,BTCUSDT,usdm_futures,1779229800000,1779229800000,history_downloader,{},103911.573,7963658260.8324,
binance,BTCUSDT,usdm_futures,1779230100000,1779230100000,history_downloader,{},103920.671,7977387172.7782,
binance,BTCUSDT,usdm_futures,1779230400000,1779230400000,history_downloader,{},103917.682,7969702476.964374,
binance,BTCUSDT,usdm_futures,1779230700000,1779230700000,history_downloader,{},103907.012,7972244714.2976,
binance,BTCUSDT,usdm_futures,1779231000000,1779231000000,history_downloader,{},103908.432,7972582262.064,
binance,BTCUSDT,usdm_futures,1779231300000,1779231300000,history_downloader,{},103917.211,7972009883.63504,
binance,BTCUSDT,usdm_futures,1779231600000,1779231600000,history_downloader,{},103912.056,7967705801.576899,
binance,BTCUSDT,usdm_futures,1779231900000,1779231900000,history_downloader,{},103913.495,7969506808.281061,
binance,BTCUSDT,usdm_futures,1779232200000,1779232200000,history_downloader,{},103912.601,7978035419.4164,
binance,BTCUSDT,usdm_futures,1779232500000,1779232500000,history_downloader,{},103898.728,7976532958.299243,
binance,BTCUSDT,usdm_futures,1779232800000,1779232800000,history_downloader,{},103875.958,7979942755.090106,
binance,BTCUSDT,usdm_futures,1779233100000,1779233100000,history_downloader,{},103866.505,7982359028.9105,
binance,BTCUSDT,usdm_futures,1779233400000,1779233400000,history_downloader,{},103875.783,7985205753.512461,
binance,BTCUSDT,usdm_futures,1779233700000,1779233700000,history_downloader,{},103864.698,7991215850.059397,
binance,BTCUSDT,usdm_futures,1779234000000,1779234000000,history_downloader,{},103866.461,7988369515.51,
binance,BTCUSDT,usdm_futures,1779234300000,1779234300000,history_downloader,{},103857.286,7983789989.4922,
binance,BTCUSDT,usdm_futures,1779234600000,1779234600000,history_downloader,{},103853.74,7982623850.350162,
binance,BTCUSDT,usdm_futures,1779234900000,1779234900000,history_downloader,{},103834.095,7975330702.398,
binance,BTCUSDT,usdm_futures,1779235200000,1779235200000,history_downloader,{},103836.691,7974657868.8,
binance,BTCUSDT,usdm_futures,1779235500000,1779235500000,history_downloader,{},103827.728,7977826736.180103,
binance,BTCUSDT,usdm_futures,1779235800000,1779235800000,history_downloader,{},103858.246,7963538728.542,
binance,BTCUSDT,usdm_futures,1779236100000,1779236100000,history_downloader,{},103706.061,7938997864.56642,
binance,BTCUSDT,usdm_futures,1779236400000,1779236400000,history_downloader,{},103813.004,7946315421.25193,
binance,BTCUSDT,usdm_futures,1779236700000,1779236700000,history_downloader,{},103842.454,7948070276.4238,
binance,BTCUSDT,usdm_futures,1779237000000,1779237000000,history_downloader,{},103853.321,7961800615.8119,
binance,BTCUSDT,usdm_futures,1779237300000,1779237300000,history_downloader,{},103870.829,7964794393.5542,
binance,BTCUSDT,usdm_futures,1779237600000,1779237600000,history_downloader,{},103909.903,7964314049.869412,
binance,BTCUSDT,usdm_futures,1779237900000,1779237900000,history_downloader,{},103903.051,7968189907.2237,
binance,BTCUSDT,usdm_futures,1779238200000,1779238200000,history_downloader,{},103971.78,7975311342.57,
binance,BTCUSDT,usdm_futures,1779238500000,1779238500000,history_downloader,{},103974.609,7976526501.5049,
binance,BTCUSDT,usdm_futures,1779238800000,1779238800000,history_downloader,{},103852.165,7971100228.0595,
binance,BTCUSDT,usdm_futures,1779239100000,1779239100000,history_downloader,{},103675.678,7960004936.757976,
binance,BTCUSDT,usdm_futures,1779239400000,1779239400000,history_downloader,{},103670.54,7963255556.074,
binance,BTCUSDT,usdm_futures,1779239700000,1779239700000,history_downloader,{},103633.468,7963516475.51586,
binance,BTCUSDT,usdm_futures,1779240000000,1779240000000,history_downloader,{},103588.182,7961880897.8838,
binance,BTCUSDT,usdm_futures,1779240300000,1779240300000,history_downloader,{},103517.686,7945510206.051076,
binance,BTCUSDT,usdm_futures,1779240600000,1779240600000,history_downloader,{},103441.151,7918492517.8557,
binance,BTCUSDT,usdm_futures,1779240900000,1779240900000,history_downloader,{},103400.691,7922924810.327663,
binance,BTCUSDT,usdm_futures,1779241200000,1779241200000,history_downloader,{},103249.956,7907222355.3348,
binance,BTCUSDT,usdm_futures,1779241500000,1779241500000,history_downloader,{},103233.961,7904686334.1466,
binance,BTCUSDT,usdm_futures,1779241800000,1779241800000,history_downloader,{},103244.659,7913954319.955914,
binance,BTCUSDT,usdm_futures,1779242100000,1779242100000,history_downloader,{},103283.542,7930792026.1372,
binance,BTCUSDT,usdm_futures,1779242400000,1779242400000,history_downloader,{},103301.435,7932450416.309166,
binance,BTCUSDT,usdm_futures,1779242700000,1779242700000,history_downloader,{},103314.982,7933868260.769466,
binance,BTCUSDT,usdm_futures,1779243000000,1779243000000,history_downloader,{},103331.215,7933898617.734281,
binance,BTCUSDT,usdm_futures,1779243300000,1779243300000,history_downloader,{},103326.107,7933595480.2847,
binance,BTCUSDT,usdm_futures,1779243600000,1779243600000,history_downloader,{},103354.867,7935098586.765531,
binance,BTCUSDT,usdm_futures,1779243900000,1779243900000,history_downloader,{},103370.221,7943733147.677562,
binance,BTCUSDT,usdm_futures,1779244200000,1779244200000,history_downloader,{},103357.939,7931972613.249493,
