exchange,market_type,symbol,timestamp_ms,sum_open_interest,sum_open_interest_value
binance,usdm_futures,RIVERUSDT,1779301800000,2790865.10000000,17482785.15569279
binance,usdm_futures,RIVERUSDT,1779302700000,2795476.30000000,17545310.88377104
binance,usdm_futures,RIVERUSDT,1779303600000,2790526.50000000,17382840.57042719
binance,usdm_futures,RIVERUSDT,1779304500000,2774657.10000000,17219607.31105240
binance,usdm_futures,RIVERUSDT,1779305400000,2775400.20000000,17163074.83680000
binance,usdm_futures,RIVERUSDT,1779306300000,2774754.80000000,17191112.42812847
binance,usdm_futures,RIVERUSDT,1779307200000,2772702.90000000,17204621.49450000
binance,usdm_futures,RIVERUSDT,1779308100000,2771650.20000000,17168227.26056467
binance,usdm_futures,RIVERUSDT,1779309000000,2770761.90000000,17175953.01810000
binance,usdm_futures,RIVERUSDT,1779309900000,2767924.60000000,17153394.26087503
binance,usdm_futures,RIVERUSDT,1779310800000,2765215.00000000,17158366.46612500
binance,usdm_futures,RIVERUSDT,1779311700000,2762316.80000000,17199693.20185933
binance,usdm_futures,RIVERUSDT,1779312600000,2761439.00000000,17111962.72538035
binance,usdm_futures,RIVERUSDT,1779313500000,2760432.10000000,17114679.02000000
binance,usdm_futures,RIVERUSDT,1779314400000,2756383.10000000,17117263.36387781
binance,usdm_futures,RIVERUSDT,1779315300000,2758085.30000000,17108403.11590000
binance,usdm_futures,RIVERUSDT,1779316200000,2758907.50000000,17092895.34221615
binance,usdm_futures,RIVERUSDT,1779317100000,2755348.30000000,17080722.85039134
binance,usdm_futures,RIVERUSDT,1779318000000,2754992.30000000,17136896.07034118
binance,usdm_futures,RIVERUSDT,1779318900000,2750567.40000000,17085336.03109809
binance,usdm_futures,RIVERUSDT,1779319800000,2752468.40000000,16919554.90536357
binance,usdm_futures,RIVERUSDT,1779320700000,2747782.40000000,16849340.48368595
binance,usdm_futures,RIVERUSDT,1779321600000,2748563.00000000,16958144.65818541
binance,usdm_futures,RIVERUSDT,1779322500000,2746799.90000000,17043893.37950000
binance,usdm_futures,RIVERUSDT,1779323400000,2745975.40000000,17066237.11100000
binance,usdm_futures,RIVERUSDT,1779324300000,2744935.90000000,17078991.16980000
binance,usdm_futures,RIVERUSDT,1779325200000,2749094.60000000,17146453.52976150
binance,usdm_futures,RIVERUSDT,1779326100000,2744623.60000000,17112728.14600000
binance,usdm_futures,RIVERUSDT,1779327000000,2744013.30000000,17076167.25457604
binance,usdm_futures,RIVERUSDT,1779327900000,2741906.30000000,17049173.37340000
binance,usdm_futures,RIVERUSDT,1779328800000,2740979.20000000,16977625.16480000
binance,usdm_futures,RIVERUSDT,1779329700000,2741482.10000000,16987937.03879410
binance,usdm_futures,RIVERUSDT,1779330600000,2741901.80000000,17007852.24161593
binance,usdm_futures,RIVERUSDT,1779331500000,2743011.70000000,17119136.01970000
binance,usdm_futures,RIVERUSDT,1779332400000,2739918.20000000,17003932.34920000
binance,usdm_futures,RIVERUSDT,1779333300000,2739401.50000000,17050034.93600000
binance,usdm_futures,RIVERUSDT,1779334200000,2740349.80000000,17124445.90020000
binance,usdm_futures,RIVERUSDT,1779335100000,2739379.50000000,17131756.58451972
binance,usdm_futures,RIVERUSDT,1779336000000,2739648.90000000,17081710.89150000
binance,usdm_futures,RIVERUSDT,1779336900000,2739150.10000000,16950900.95626747
binance,usdm_futures,RIVERUSDT,1779337800000,2742938.90000000,16973305.91320000
binance,usdm_futures,RIVERUSDT,1779338700000,2737955.50000000,17050797.37661258
binance,usdm_futures,RIVERUSDT,1779339600000,2739933.60000000,17121845.06640000
