exchange,market_type,symbol,timeframe,open_time_ms,close_time_ms,open,high,low,close,volume,quote_volume,trades_count
binance,usdm_futures,BTCUSDT,1m,1779152400000,1779152459999,77102.60,77105.50,77042.00,77043.90,127.156,9799239.62590,3820
binance,usdm_futures,BTCUSDT,1m,1779152460000,1779152519999,77043.90,77055.00,77016.80,77051.10,119.348,9193715.36030,2953
binance,usdm_futures,BTCUSDT,1m,1779152520000,1779152579999,77051.20,77100.00,77048.40,77099.90,47.374,3651324.99410,1404
binance,usdm_futures,BTCUSDT,1m,1779152580000,1779152639999,77099.90,77100.00,77024.00,77041.00,65.344,5034786.80900,2180
binance,usdm_futures,BTCUSDT,1m,1779152640000,1779152699999,77041.00,77046.10,77001.10,77044.00,56.256,4333097.23910,2278
binance,usdm_futures,BTCUSDT,1m,1779152700000,1779152759999,77044.00,77083.00,77037.20,77083.00,65.752,5066311.07480,2088
binance,usdm_futures,BTCUSDT,1m,1779152760000,1779152819999,77083.00,77089.00,77023.30,77023.40,47.795,3682369.15060,1384
binance,usdm_futures,BTCUSDT,1m,1779152820000,1779152879999,77023.30,77075.10,77007.00,77069.20,41.425,3191124.51720,1676
binance,usdm_futures,BTCUSDT,1m,1779152880000,1779152939999,77069.30,77086.30,77055.10,77060.20,29.786,2295584.73800,1196
binance,usdm_futures,BTCUSDT,1m,1779152940000,1779152999999,77060.20,77082.70,77041.80,77082.60,33.679,2595216.75690,1176
binance,usdm_futures,BTCUSDT,1m,1779153000000,1779153059999,77082.70,77122.70,77082.60,77098.40,51.001,3932338.31800,1796
binance,usdm_futures,BTCUSDT,1m,1779153060000,1779153119999,77098.30,77115.30,77073.60,77106.10,17.370,1339045.48990,1255
binance,usdm_futures,BTCUSDT,1m,1779153120000,1779153179999,77105.90,77107.70,77067.40,77067.40,28.607,2205411.38050,1308
binance,usdm_futures,BTCUSDT,1m,1779153180000,1779153239999,77067.50,77070.00,77042.70,77069.90,15.688,1208800.94790,1111
binance,usdm_futures,BTCUSDT,1m,1779153240000,1779153299999,77069.90,77082.40,77069.90,77079.20,32.856,2532412.03240,1009
binance,usdm_futures,BTCUSDT,1m,1779153300000,1779153359999,77079.20,77092.80,76974.40,77016.70,195.627,15068823.99470,4285
binance,usdm_futures,BTCUSDT,1m,1779153360000,1779153419999,77016.70,77031.80,76962.40,76990.00,114.698,8831415.17230,2921
binance,usdm_futures,BTCUSDT,1m,1779153420000,1779153479999,76990.10,76990.10,76961.40,76975.50,85.776,6602386.51730,1880
binance,usdm_futures,BTCUSDT,1m,1779153480000,1779153539999,76975.60,76987.10,76961.10,76980.00,45.884,3531802.01010,1330
binance,usdm_futures,BTCUSDT,1m,1779153540000,1779153599999,76980.00,76980.10,76911.70,76938.40,194.787,14985748.40120,4179
binance,usdm_futures,BTCUSDT,1m,1779153600000,1779153659999,76938.30,76938.40,76901.00,76927.20,96.290,7406676.53510,2825
binance,usdm_futures,BTCUSDT,1m,1779153660000,1779153719999,76927.30,76927.30,76870.30,76874.10,157.596,12117614.03070,3000
binance,usdm_futures,BTCUSDT,1m,1779153720000,1779153779999,76874.00,76874.10,76843.60,76874.00,223.916,17210656.48830,3373
binance,usdm_futures,BTCUSDT,1m,1779153780000,1779153839999,76873.90,76912.00,76863.80,76895.80,135.567,10424154.85060,2206
binance,usdm_futures,BTCUSDT,1m,1779153840000,1779153899999,76895.80,76910.30,76855.00,76855.00,61.313,4713636.50240,2053
binance,usdm_futures,BTCUSDT,1m,1779153900000,1779153959999,76855.00,76855.10,76832.00,76832.10,96.327,7402037.36980,1671
binance,usdm_futures,BTCUSDT,1m,1779153960000,1779154019999,76832.00,76832.00,76645.60,76705.00,935.251,71750093.23330,14217
binance,usdm_futures,BTCUSDT,1m,1779154020000,1779154079999,76704.90,76760.30,76680.90,76732.90,296.256,22731238.22820,4246
binance,usdm_futures,BTCUSDT,1m,1779154080000,1779154139999,76732.90,76744.70,76712.50,76729.90,68.752,5275218.31910,1839
binance,usdm_futures,BTCUSDT,1m,1779154140000,1779154199999,76729.80,76748.00,76729.80,76735.10,71.549,5490511.34980,975
binance,usdm_futures,BTCUSDT,1m,1779154200000,1779154259999,76735.00,76735.00,76638.70,76660.00,220.625,16917232.11420,5011
binance,usdm_futures,BTCUSDT,1m,1779154260000,1779154319999,76660.00,76733.60,76660.00,76717.00,165.532,12695901.23970,3017
binance,usdm_futures,BTCUSDT,1m,1779154320000,1779154379999,76717.00,76792.80,76716.00,76782.30,145.022,11131387.29060,2696
binance,usdm_futures,BTCUSDT,1m,1779154380000,1779154439999,76782.40,76839.90,76782.40,76839.90,78.299,6014626.20840,2465
binance,usdm_futures,BTCUSDT,1m,1779154440000,1779154499999,76840.00,76840.00,76839.90,76840.00,32.109,2467253.34890,422
binance,usdm_futures,BTCUSDT,1m,1779154500000,1779154559999,76840.00,76850.00,76829.20,76849.90,59.767,4592557.22910,1963
binance,usdm_futures,BTCUSDT,1m,1779154560000,1779154619999,76849.90,76905.10,76843.50,76847.60,166.162,12773260.59400,4161
binance,usdm_futures,BTCUSDT,1m,1779154620000,1779154679999,76847.60,76847.70,76816.80,76826.10,30.262,2325147.57160,1468
binance,usdm_futures,BTCUSDT,1m,1779154680000,1779154739999,76826.10,76831.30,76777.80,76782.90,174.349,13390918.30530,3644
binance,usdm_futures,BTCUSDT,1m,1779154740000,1779154799999,76782.90,76820.00,76760.10,76760.20,91.155,6999705.87800,2392
binance,usdm_futures,BTCUSDT,1m,1779154800000,1779154859999,76760.20,76760.20,76735.10,76741.80,96.670,7418523.42070,1798
binance,usdm_futures,BTCUSDT,1m,1779154860000,1779154919999,76741.80,76753.90,76738.50,76753.80,97.265,7464795.11620,1937
binance,usdm_futures,BTCUSDT,1m,1779154920000,1779154979999,76753.90,76806.20,76753.80,76806.20,77.435,5944982.08620,2024
binance,usdm_futures,BTCUSDT,1m,1779154980000,1779155039999,76806.20,76855.30,76806.10,76855.30,49.416,3796542.72440,1533
binance,usdm_futures,BTCUSDT,1m,1779155040000,1779155099999,76855.20,76857.80,76824.50,76824.60,39.730,3052863.08520,1339
binance,usdm_futures,BTCUSDT,1m,1779155100000,1779155159999,76824.60,76834.60,76800.00,76812.00,36.828,2828983.19840,1726
binance,usdm_futures,BTCUSDT,1m,1779155160000,1779155219999,76812.00,76817.30,76789.00,76792.10,53.508,4109494.91380,1889
binance,usdm_futures,BTCUSDT,1m,1779155220000,1779155279999,76792.00,76792.10,76744.10,76753.10,64.371,4942268.96240,1857
binance,usdm_futures,BTCUSDT,1m,1779155280000,1779155339999,76752.40,76752.40,76716.00,76733.90,40.280,3090833.72930,1485
binance,usdm_futures,BTCUSDT,1m,1779155340000,1779155399999,76733.80,76739.60,76676.20,76696.90,76.729,5884851.24000,2295
binance,usdm_futures,BTCUSDT,1m,1779155400000,1779155459999,76697.20,76750.00,76697.20,76750.00,69.707,5348383.11170,1786
binance,usdm_futures,BTCUSDT,1m,1779155460000,1779155519999,76750.00,76750.50,76691.10,76691.10,32.807,2517057.09850,1200
binance,usdm_futures,BTCUSDT,1m,1779155520000,1779155579999,76691.10,76720.00,76683.30,76712.00,25.826,1980876.57150,1309
binance,usdm_futures,BTCUSDT,1m,1779155580000,1779155639999,76712.00,76736.00,76704.40,76735.90,27.582,2115973.80340,1466
binance,usdm_futures,BTCUSDT,1m,1779155640000,1779155699999,76735.90,76735.90,76701.50,76720.50,35.882,2752845.96790,1128
binance,usdm_futures,BTCUSDT,1m,1779155700000,1779155759999,76720.50,76720.50,76686.30,76693.50,31.981,2452892.21360,1469
binance,usdm_futures,BTCUSDT,1m,1779155760000,1779155819999,76693.50,76714.40,76678.80,76690.00,38.638,2963259.54430,1286
binance,usdm_futures,BTCUSDT,1m,1779155820000,1779155879999,76690.10,76702.40,76666.70,76701.60,93.283,7153021.82340,1934
binance,usdm_futures,BTCUSDT,1m,1779155880000,1779155939999,76701.70,76714.40,76693.50,76693.60,25.041,1920766.44700,997
binance,usdm_futures,BTCUSDT,1m,1779155940000,1779155999999,76693.60,76693.60,76634.00,76635.40,83.207,6378145.38790,2008
binance,usdm_futures,BTCUSDT,1m,1779156000000,1779156059999,76635.40,76660.20,76607.90,76631.30,175.687,13462962.13710,4253
binance,usdm_futures,BTCUSDT,1m,1779156060000,1779156119999,76631.30,76696.20,76630.00,76653.00,66.179,5073308.83110,2405
binance,usdm_futures,BTCUSDT,1m,1779156120000,1779156179999,76653.00,76674.60,76650.00,76665.40,44.007,3373726.43590,1329
