exchange,market_type,symbol,timeframe,open_time_ms,close_time_ms,open,high,low,close,volume,quote_volume,trades_count
binance,usdm_futures,ETHUSDT,1m,1778839860000,1778839919999,2256.11,2257.79,2255.94,2257.13,1122.892,2534122.26175,2193
binance,usdm_futures,ETHUSDT,1m,1778839920000,1778839979999,2257.14,2257.91,2256.40,2257.91,1095.102,2471736.63440,1879
binance,usdm_futures,ETHUSDT,1m,1778839980000,1778840039999,2257.91,2257.91,2257.13,2257.14,1071.157,2418196.56669,1053
binance,usdm_futures,ETHUSDT,1m,1778840040000,1778840099999,2257.13,2258.00,2257.13,2257.49,833.810,1882403.17416,1411
binance,usdm_futures,ETHUSDT,1m,1778840100000,1778840159999,2257.49,2257.60,2256.76,2256.77,1386.575,3129786.36152,1835
binance,usdm_futures,ETHUSDT,1m,1778840160000,1778840219999,2256.76,2256.90,2254.78,2254.78,1177.559,2656264.23817,2064
binance,usdm_futures,ETHUSDT,1m,1778840220000,1778840279999,2254.79,2255.80,2254.35,2255.79,785.909,1772152.10954,2018
binance,usdm_futures,ETHUSDT,1m,1778840280000,1778840339999,2255.80,2255.80,2254.18,2254.50,420.830,948897.02423,1552
binance,usdm_futures,ETHUSDT,1m,1778840340000,1778840399999,2254.51,2254.96,2254.06,2254.07,536.704,1209973.58717,1142
binance,usdm_futures,ETHUSDT,1m,1778840400000,1778840459999,2254.06,2255.90,2254.06,2255.64,1141.597,2574530.31244,1894
binance,usdm_futures,ETHUSDT,1m,1778840460000,1778840519999,2255.65,2256.30,2254.86,2254.87,935.812,2111039.40900,1753
binance,usdm_futures,ETHUSDT,1m,1778840520000,1778840579999,2254.86,2255.20,2254.71,2254.95,1064.196,2399665.79608,1200
binance,usdm_futures,ETHUSDT,1m,1778840580000,1778840639999,2254.95,2255.05,2254.60,2255.05,3687.450,8314153.49220,1305
binance,usdm_futures,ETHUSDT,1m,1778840640000,1778840699999,2255.05,2255.05,2253.69,2254.15,1184.149,2669374.92138,1603
binance,usdm_futures,ETHUSDT,1m,1778840700000,1778840759999,2254.14,2254.86,2254.14,2254.46,1243.570,2803719.81635,1189
binance,usdm_futures,ETHUSDT,1m,1778840760000,1778840819999,2254.46,2254.46,2253.26,2253.69,720.630,1623953.27123,1142
binance,usdm_futures,ETHUSDT,1m,1778840820000,1778840879999,2253.69,2253.70,2252.14,2252.14,1332.796,3002715.48125,1820
binance,usdm_futures,ETHUSDT,1m,1778840880000,1778840939999,2252.13,2253.19,2251.95,2253.18,3102.678,6989037.21388,1333
