exchange,market_type,symbol,timeframe,open_time_ms,close_time_ms,open,high,low,close
binance,usdm_futures,ETHUSDT,1m,1779108060000,1779108119999,2149.90821705,2152.48000000,2149.50618605,2151.85686822
binance,usdm_futures,ETHUSDT,1m,1779108120000,1779108179999,2151.71082171,2154.10298450,2151.68967442,2152.84864876
binance,usdm_futures,ETHUSDT,1m,1779108180000,1779108239999,2152.92748597,2153.99000000,2152.92748597,2153.99000000
binance,usdm_futures,ETHUSDT,1m,1779108240000,1779108299999,2153.98000000,2154.72000000,2152.69162016,2153.81000000
binance,usdm_futures,ETHUSDT,1m,1779108300000,1779108359999,2153.99000000,2155.91000000,2153.41478682,2155.55997674
binance,usdm_futures,ETHUSDT,1m,1779108360000,1779108419999,2155.55997674,2156.19096124,2154.03924218,2154.25591473
binance,usdm_futures,ETHUSDT,1m,1779108420000,1779108479999,2154.24543411,2154.24543411,2152.32498450,2152.50000000
binance,usdm_futures,ETHUSDT,1m,1779108480000,1779108539999,2152.49000000,2152.50000000,2150.47748062,2150.81513953
binance,usdm_futures,ETHUSDT,1m,1779108540000,1779108599999,2150.75955814,2151.89000000,2150.68344961,2150.89000000
binance,usdm_futures,ETHUSDT,1m,1779108600000,1779108659999,2150.90000000,2151.56000000,2150.69967442,2150.69967442
binance,usdm_futures,ETHUSDT,1m,1779108660000,1779108719999,2150.68967442,2150.68967442,2148.69837209,2149.41000000
binance,usdm_futures,ETHUSDT,1m,1779108720000,1779108779999,2149.42000000,2150.99000000,2148.92293023,2150.46794574
binance,usdm_futures,ETHUSDT,1m,1779108780000,1779108839999,2150.43864341,2150.43864341,2149.64064341,2149.85167442
binance,usdm_futures,ETHUSDT,1m,1779108840000,1779108899999,2149.84679070,2150.36000000,2149.57597033,2149.73000000
binance,usdm_futures,ETHUSDT,1m,1779108900000,1779108959999,2149.73000000,2150.58000000,2149.09342823,2150.50603876
binance,usdm_futures,ETHUSDT,1m,1779108960000,1779109019999,2150.50673643,2153.89248837,2150.49673643,2152.95961240
binance,usdm_futures,ETHUSDT,1m,1779109020000,1779109079999,2152.55589147,2153.12000000,2152.24920930,2152.24920930
binance,usdm_futures,ETHUSDT,1m,1779109080000,1779109139999,2152.24920930,2152.25804651,2150.06326357,2150.21000000
binance,usdm_futures,ETHUSDT,1m,1779109140000,1779109199999,2150.36000000,2151.50000000,2149.84060853,2149.84060853
binance,usdm_futures,ETHUSDT,1m,1779109200000,1779109259999,2149.99000000,2150.21000000,2147.33361240,2147.85000000
binance,usdm_futures,ETHUSDT,1m,1779109260000,1779109319999,2147.84000000,2148.72000000,2146.76757364,2147.56491473
binance,usdm_futures,ETHUSDT,1m,1779109320000,1779109379999,2147.54912403,2147.97000000,2145.36858915,2145.51000000
binance,usdm_futures,ETHUSDT,1m,1779109380000,1779109439999,2145.69000000,2145.82000000,2144.15000000,2144.53000000
binance,usdm_futures,ETHUSDT,1m,1779109440000,1779109499999,2144.53000000,2146.14000000,2144.32605426,2145.97255413
binance,usdm_futures,ETHUSDT,1m,1779109500000,1779109559999,2145.97255413,2146.09000000,2145.12663593,2145.12663593
